Date_Time,Is_Holiday,Holiday_Type,Month,Year,Weekday,Seasonal
2021-01-18 06:00:00,0,0,1,2021,0,2.891802539704942
2021-01-18 07:00:00,0,0,1,2021,0,36.83731034599162
2021-01-18 08:00:00,0,0,1,2021,0,93.54124299435932
2021-01-18 09:00:00,0,0,1,2021,0,73.2470683105252
2021-01-18 10:00:00,0,0,1,2021,0,34.870166954591745
2021-01-18 11:00:00,0,0,1,2021,0,2.8869564448855645
2021-01-18 12:00:00,0,0,1,2021,0,-4.228356121914522
2021-01-18 13:00:00,0,0,1,2021,0,-2.757543769502965
2021-01-18 14:00:00,0,0,1,2021,0,-12.604467437126226
2021-01-18 15:00:00,0,0,1,2021,0,-8.51152874930801
2021-01-18 16:00:00,0,0,1,2021,0,3.3159163525806337
2021-01-18 17:00:00,0,0,1,2021,0,46.71111289175284
2021-01-18 18:00:00,0,0,1,2021,0,54.78688297259209
2021-01-18 19:00:00,0,0,1,2021,0,36.72667139558548
2021-01-18 20:00:00,0,0,1,2021,0,7.948488073164385
2021-01-18 21:00:00,0,0,1,2021,0,-6.279319194180786
2021-01-18 22:00:00,0,0,1,2021,0,-27.628810465556903
2021-01-18 23:00:00,0,0,1,2021,0,-32.67817668666198
2021-01-19 00:00:00,0,0,1,2021,1,-49.1827324545272
2021-01-19 01:00:00,0,0,1,2021,1,-54.9596093405135
2021-01-19 02:00:00,0,0,1,2021,1,-54.96716793109584
2021-01-19 03:00:00,0,0,1,2021,1,-54.86515624482356
2021-01-19 04:00:00,0,0,1,2021,1,-50.6986139052477
2021-01-19 05:00:00,0,0,1,2021,1,-33.70982305504395
2021-01-19 06:00:00,0,0,1,2021,1,2.93842088543246
2021-01-19 07:00:00,0,0,1,2021,1,36.91368309445272
2021-01-19 08:00:00,0,0,1,2021,1,91.83418839343794
2021-01-19 09:00:00,0,0,1,2021,1,73.66764619063872
2021-01-19 10:00:00,0,0,1,2021,1,34.68798135973582
2021-01-19 11:00:00,0,0,1,2021,1,3.0800880894807565
2021-01-19 12:00:00,0,0,1,2021,1,-4.276994087045894
2021-01-19 13:00:00,0,0,1,2021,1,-2.3330771591503168
2021-01-19 14:00:00,0,0,1,2021,1,-12.72632999232915
2021-01-19 15:00:00,0,0,1,2021,1,-8.02693213658276
2021-01-19 16:00:00,0,0,1,2021,1,3.4864660069244784
2021-01-19 17:00:00,0,0,1,2021,1,47.36114004282226
2021-01-19 18:00:00,0,0,1,2021,1,54.007879634682055
2021-01-19 19:00:00,0,0,1,2021,1,35.82619990268314
2021-01-19 20:00:00,0,0,1,2021,1,7.741148373176978
2021-01-19 21:00:00,0,0,1,2021,1,-6.533474080660364
2021-01-19 22:00:00,0,0,1,2021,1,-27.25516632238252
2021-01-19 23:00:00,0,0,1,2021,1,-32.092890408362535
2021-01-20 00:00:00,0,0,1,2021,2,-48.9686895213682
2021-01-20 01:00:00,0,0,1,2021,2,-54.86021557557342
2021-01-20 02:00:00,0,0,1,2021,2,-54.89411610659503
2021-01-20 03:00:00,0,0,1,2021,2,-54.83136417812267
2021-01-20 04:00:00,0,0,1,2021,2,-50.6665729365799
2021-01-20 05:00:00,0,0,1,2021,2,-33.40472673536971
2021-01-20 06:00:00,0,0,1,2021,2,3.02549694865006
2021-01-20 07:00:00,0,0,1,2021,2,37.08841442935951
2021-01-20 08:00:00,0,0,1,2021,2,89.93279298086519
2021-01-20 09:00:00,0,0,1,2021,2,74.17547627049323
2021-01-20 10:00:00,0,0,1,2021,2,34.666943094046864
2021-01-20 11:00:00,0,0,1,2021,2,3.308993814580734
2021-01-20 12:00:00,0,0,1,2021,2,-4.236850934973138
2021-01-20 13:00:00,0,0,1,2021,2,-1.918725413429972
2021-01-20 14:00:00,0,0,1,2021,2,-12.866171567129758
2021-01-20 15:00:00,0,0,1,2021,2,-7.585461139944935
2021-01-20 16:00:00,0,0,1,2021,2,3.718457842388468
2021-01-20 17:00:00,0,0,1,2021,2,47.70035334959353
2021-01-20 18:00:00,0,0,1,2021,2,53.11513126250611
2021-01-20 19:00:00,0,0,1,2021,2,34.71727798480755
2021-01-20 20:00:00,0,0,1,2021,2,7.540362360914195
2021-01-20 21:00:00,0,0,1,2021,2,-6.643767254712431
2021-01-20 22:00:00,0,0,1,2021,2,-26.85560049939285
2021-01-20 23:00:00,0,0,1,2021,2,-31.45724439784813
2021-01-21 00:00:00,0,0,1,2021,3,-48.76692407557065
2021-01-21 01:00:00,0,0,1,2021,3,-54.7466848363823
2021-01-21 02:00:00,0,0,1,2021,3,-54.80115580937812
2021-01-21 03:00:00,0,0,1,2021,3,-54.77012885960015
2021-01-21 04:00:00,0,0,1,2021,3,-50.61294961619744
2021-01-21 05:00:00,0,0,1,2021,3,-33.13149025003334
2021-01-21 06:00:00,0,0,1,2021,3,3.1566022932714835
2021-01-21 07:00:00,0,0,1,2021,3,37.297785779342185
2021-01-21 08:00:00,0,0,1,2021,3,88.09986122713698
2021-01-21 09:00:00,0,0,1,2021,3,74.72597996772774
2021-01-21 10:00:00,0,0,1,2021,3,34.771054951235755
2021-01-21 11:00:00,0,0,1,2021,3,3.531593321578632
2021-01-21 12:00:00,0,0,1,2021,3,-4.183375995053354
2021-01-21 13:00:00,0,0,1,2021,3,-1.5543783581702957
2021-01-21 14:00:00,0,0,1,2021,3,-13.000883730969097
2021-01-21 15:00:00,0,0,1,2021,3,-7.214541137193581
2021-01-21 16:00:00,0,0,1,2021,3,3.9555127128186616
2021-01-21 17:00:00,0,0,1,2021,3,47.795994304914736
2021-01-21 18:00:00,0,0,1,2021,3,52.19283226129929
2021-01-21 19:00:00,0,0,1,2021,3,33.551094551167914
2021-01-21 20:00:00,0,0,1,2021,3,7.388927444367121
2021-01-21 21:00:00,0,0,1,2021,3,-6.630387449460592
2021-01-21 22:00:00,0,0,1,2021,3,-26.49927762228456
2021-01-21 23:00:00,0,0,1,2021,3,-30.86460767453532
2021-01-22 00:00:00,0,0,1,2021,4,-48.579423787952976
2021-01-22 01:00:00,0,0,1,2021,4,-54.6238399005227
2021-01-22 02:00:00,0,0,1,2021,4,-54.68774144229484
2021-01-22 03:00:00,0,0,1,2021,4,-54.67459080767021
2021-01-22 04:00:00,0,0,1,2021,4,-50.53550402857224
2021-01-22 05:00:00,0,0,1,2021,4,-32.921323458759005
2021-01-22 06:00:00,0,0,1,2021,4,3.3193299264295018
2021-01-22 07:00:00,0,0,1,2021,4,37.47469762725741
2021-01-22 08:00:00,0,0,1,2021,4,86.53459776505447
2021-01-22 09:00:00,0,0,1,2021,4,75.22891315922742
2021-01-22 10:00:00,0,0,1,2021,4,34.95532967935376
2021-01-22 11:00:00,0,0,1,2021,4,3.686254316710359
2021-01-22 12:00:00,0,0,1,2021,4,-4.127331202072704
2021-01-22 13:00:00,0,0,1,2021,4,-1.2485084470469392
2021-01-22 14:00:00,0,0,1,2021,4,-13.08346905619818
2021-01-22 15:00:00,0,0,1,2021,4,-6.92513569742171
2021-01-22 16:00:00,0,0,1,2021,4,4.20664254903366
2021-01-22 17:00:00,0,0,1,2021,4,47.7037162056139
2021-01-22 18:00:00,0,0,1,2021,4,51.3009676955311
2021-01-22 19:00:00,0,0,1,2021,4,32.522118648376434
2021-01-22 20:00:00,0,0,1,2021,4,7.263177126108836
2021-01-22 21:00:00,0,0,1,2021,4,-6.568731866592352
2021-01-22 22:00:00,0,0,1,2021,4,-26.256784701503044
2021-01-22 23:00:00,0,0,1,2021,4,-30.38115280700352
2021-01-23 00:00:00,0,0,1,2021,5,-48.401870246618806
2021-01-23 01:00:00,0,0,1,2021,5,-54.49788108681958
2021-01-23 02:00:00,0,0,1,2021,5,-54.55937932634106
2021-01-23 03:00:00,0,0,1,2021,5,-54.55066815169175
2021-01-23 04:00:00,0,0,1,2021,5,-50.44902411139502
2021-01-23 05:00:00,0,0,1,2021,5,-32.78543588347953
2021-01-23 06:00:00,0,0,1,2021,5,3.471485767553442
2021-01-23 07:00:00,0,0,1,2021,5,37.63272309752932
2021-01-23 08:00:00,0,0,1,2021,5,85.41772992547675
2021-01-23 09:00:00,0,0,1,2021,5,75.59597976390542
2021-01-23 10:00:00,0,0,1,2021,5,35.11727767933736
2021-01-23 11:00:00,0,0,1,2021,5,3.719200902428781
2021-01-23 12:00:00,0,0,1,2021,5,-3.991227779765876
2021-01-23 13:00:00,0,0,1,2021,5,-1.0271735347203876
2021-01-23 14:00:00,0,0,1,2021,5,-13.10751862567074
2021-01-23 15:00:00,0,0,1,2021,5,-6.737864266753554
2021-01-23 16:00:00,0,0,1,2021,5,4.470579051450935
2021-01-23 17:00:00,0,0,1,2021,5,47.45947029964272
2021-01-23 18:00:00,0,0,1,2021,5,50.527892623515946
2021-01-23 19:00:00,0,0,1,2021,5,31.88999013892896
2021-01-23 20:00:00,0,0,1,2021,5,7.0874921545003815
2021-01-23 21:00:00,0,0,1,2021,5,-6.590859575252109
2021-01-23 22:00:00,0,0,1,2021,5,-26.121299326294825
2021-01-23 23:00:00,0,0,1,2021,5,-30.04429505442707
2021-01-24 00:00:00,0,0,1,2021,6,-48.24658081559727
2021-01-24 01:00:00,0,0,1,2021,6,-54.38639420037836
2021-01-24 02:00:00,0,0,1,2021,6,-54.4406835785738
2021-01-24 03:00:00,0,0,1,2021,6,-54.43415263344669
2021-01-24 04:00:00,0,0,1,2021,6,-50.3824363651323
2021-01-24 05:00:00,0,0,1,2021,6,-32.71083382129476
2021-01-24 06:00:00,0,0,1,2021,6,3.5992936826543493
2021-01-24 07:00:00,0,0,1,2021,6,37.79987676872582
2021-01-24 08:00:00,0,0,1,2021,6,84.87974604436738
2021-01-24 09:00:00,0,0,1,2021,6,75.77211030579458
2021-01-24 10:00:00,0,0,1,2021,6,35.181022408386326
2021-01-24 11:00:00,0,0,1,2021,6,3.6016201642321213
2021-01-24 12:00:00,0,0,1,2021,6,-3.7363291239376792
2021-01-24 13:00:00,0,0,1,2021,6,-0.9935783022424144
2021-01-24 14:00:00,0,0,1,2021,6,-13.117597307462232
2021-01-24 15:00:00,0,0,1,2021,6,-6.579712109599496
2021-01-24 16:00:00,0,0,1,2021,6,4.695477028242369
2021-01-24 17:00:00,0,0,1,2021,6,47.09692148963309
2021-01-24 18:00:00,0,0,1,2021,6,49.98438325175897
2021-01-24 19:00:00,0,0,1,2021,6,31.81359454785412
2021-01-24 20:00:00,0,0,1,2021,6,6.840912541632136
2021-01-24 21:00:00,0,0,1,2021,6,-6.772553080454315
2021-01-24 22:00:00,0,0,1,2021,6,-26.002798801001884
2021-01-24 23:00:00,0,0,1,2021,6,-29.85075802173504
2021-01-25 00:00:00,0,0,1,2021,0,-48.13534610147352
2021-01-25 01:00:00,0,0,1,2021,0,-54.31563200997415
2021-01-25 02:00:00,0,0,1,2021,0,-54.3599923263556
2021-01-25 03:00:00,0,0,1,2021,0,-54.35607772882905
2021-01-25 04:00:00,0,0,1,2021,0,-50.362242275726565
2021-01-25 05:00:00,0,0,1,2021,0,-32.70079687404606
2021-01-25 06:00:00,0,0,1,2021,0,3.681646518429263
2021-01-25 07:00:00,0,0,1,2021,0,37.96682289492853
2021-01-25 08:00:00,0,0,1,2021,0,84.89173505053907
2021-01-25 09:00:00,0,0,1,2021,0,75.77397469230681
2021-01-25 10:00:00,0,0,1,2021,0,35.131066612850105
2021-01-25 11:00:00,0,0,1,2021,0,3.372580130016537
2021-01-25 12:00:00,0,0,1,2021,0,-3.3564598893916644
2021-01-25 13:00:00,0,0,1,2021,0,-1.156143374973842
2021-01-25 14:00:00,0,0,1,2021,0,-13.134787113875175
2021-01-25 15:00:00,0,0,1,2021,0,-6.431106536830338
2021-01-25 16:00:00,0,0,1,2021,0,4.856252347029746
2021-01-25 17:00:00,0,0,1,2021,0,46.646339003396726
2021-01-25 18:00:00,0,0,1,2021,0,49.50151443470295
2021-01-25 19:00:00,0,0,1,2021,0,32.310390386157714
2021-01-25 20:00:00,0,0,1,2021,0,6.656068411078406
2021-01-25 21:00:00,0,0,1,2021,0,-7.0731009787396895
2021-01-25 22:00:00,0,0,1,2021,0,-25.82578661959361
2021-01-25 23:00:00,0,0,1,2021,0,-29.78616285261268
2021-01-26 00:00:00,1,1,1,2021,1,-48.08895139333293
2021-01-26 01:00:00,1,1,1,2021,1,-54.299119645465154
2021-01-26 02:00:00,1,1,1,2021,1,-54.33074507013844
2021-01-26 03:00:00,1,1,1,2021,1,-54.328285701385695
2021-01-26 04:00:00,1,1,1,2021,1,-50.387285499773824
2021-01-26 05:00:00,1,1,1,2021,1,-32.750571297164704
2021-01-26 06:00:00,1,1,1,2021,1,3.7163468043107097
2021-01-26 07:00:00,1,1,1,2021,1,38.12259434602978
2021-01-26 08:00:00,1,1,1,2021,1,85.31965067682276
2021-01-26 09:00:00,1,1,1,2021,1,75.67417160499902
2021-01-26 10:00:00,1,1,1,2021,1,35.012986560739655
2021-01-26 11:00:00,1,1,1,2021,1,3.0766644636091014
2021-01-26 12:00:00,1,1,1,2021,1,-2.857167101157853
2021-01-26 13:00:00,1,1,1,2021,1,-1.4450669574537105
2021-01-26 14:00:00,1,1,1,2021,1,-13.1992108238883
2021-01-26 15:00:00,1,1,1,2021,1,-6.32885007804785
2021-01-26 16:00:00,1,1,1,2021,1,4.9033907083465245
2021-01-26 17:00:00,1,1,1,2021,1,46.16344650691274
2021-01-26 18:00:00,1,1,1,2021,1,48.97994468975291
2021-01-26 19:00:00,1,1,1,2021,1,33.20075781315578
2021-01-26 20:00:00,1,1,1,2021,1,6.603533445343219
2021-01-26 21:00:00,1,1,1,2021,1,-7.342393055551723
2021-01-26 22:00:00,1,1,1,2021,1,-25.606201694491887
2021-01-26 23:00:00,1,1,1,2021,1,-29.852056334700592
2021-01-27 00:00:00,0,0,1,2021,2,-48.11377862931346
2021-01-27 01:00:00,0,0,1,2021,2,-54.32708878893888
2021-01-27 02:00:00,0,0,1,2021,2,-54.345896935290256
2021-01-27 03:00:00,0,0,1,2021,2,-54.3444409766873
2021-01-27 04:00:00,0,0,1,2021,2,-50.44956866876629
2021-01-27 05:00:00,0,0,1,2021,2,-32.838011564722486
2021-01-27 06:00:00,0,0,1,2021,2,3.697469771453763
2021-01-27 07:00:00,0,0,1,2021,2,38.27059425073693
2021-01-27 08:00:00,0,0,1,2021,2,86.01885519392255
2021-01-27 09:00:00,0,0,1,2021,2,75.5361966743979
2021-01-27 10:00:00,0,0,1,2021,2,34.87907200388194
2021-01-27 11:00:00,0,0,1,2021,2,2.771890414628632
2021-01-27 12:00:00,0,0,1,2021,2,-2.2593393613750488
2021-01-27 13:00:00,0,0,1,2021,2,-1.8273610092298345
2021-01-27 14:00:00,0,0,1,2021,2,-13.29371788333528
2021-01-27 15:00:00,0,0,1,2021,2,-6.271136949569203
2021-01-27 16:00:00,0,0,1,2021,2,4.861739664727159
2021-01-27 17:00:00,0,0,1,2021,2,45.5981404089165
2021-01-27 18:00:00,0,0,1,2021,2,48.59478272358087
2021-01-27 19:00:00,0,0,1,2021,2,34.27072725188027
2021-01-27 20:00:00,0,0,1,2021,2,6.616111442439224
2021-01-27 21:00:00,0,0,1,2021,2,-7.493401873404699
2021-01-27 22:00:00,0,0,1,2021,2,-25.45048879920427
2021-01-27 23:00:00,0,0,1,2021,2,-30.06106921512417
2021-01-28 00:00:00,0,0,1,2021,3,-48.22581248963822
2021-01-28 01:00:00,0,0,1,2021,3,-54.39809383001515
2021-01-28 02:00:00,0,0,1,2021,3,-54.40879925114859
2021-01-28 03:00:00,0,0,1,2021,3,-54.410355134034965
2021-01-28 04:00:00,0,0,1,2021,3,-50.55326634810683
2021-01-28 05:00:00,0,0,1,2021,3,-32.943022714080264
2021-01-28 06:00:00,0,0,1,2021,3,3.6196339760729015
2021-01-28 07:00:00,0,0,1,2021,3,38.48822352707455
2021-01-28 08:00:00,0,0,1,2021,3,86.9361137556383
2021-01-28 09:00:00,0,0,1,2021,3,75.38809377745483
2021-01-28 10:00:00,0,0,1,2021,3,34.73588156500544
2021-01-28 11:00:00,0,0,1,2021,3,2.4728683011416908
2021-01-28 12:00:00,0,0,1,2021,3,-1.6291949123145026
2021-01-28 13:00:00,0,0,1,2021,3,-2.290975352794665
2021-01-28 14:00:00,0,0,1,2021,3,-13.367821341772528
2021-01-28 15:00:00,0,0,1,2021,3,-6.211468643338479
2021-01-28 16:00:00,0,0,1,2021,3,4.8176252173100576
2021-01-28 17:00:00,0,0,1,2021,3,44.98515727214836
2021-01-28 18:00:00,0,0,1,2021,3,48.56242331692594
2021-01-28 19:00:00,0,0,1,2021,3,35.331638723639685
2021-01-28 20:00:00,0,0,1,2021,3,6.6260232955854095
2021-01-28 21:00:00,0,0,1,2021,3,-7.508032107615732
2021-01-28 22:00:00,0,0,1,2021,3,-25.462182165238307
2021-01-28 23:00:00,0,0,1,2021,3,-30.442412988990355
2021-01-29 00:00:00,0,0,1,2021,4,-48.4325104784179
2021-01-29 01:00:00,0,0,1,2021,4,-54.51776629369286
2021-01-29 02:00:00,0,0,1,2021,4,-54.52600827427091
2021-01-29 03:00:00,0,0,1,2021,4,-54.53156659156084
2021-01-29 04:00:00,0,0,1,2021,4,-50.701217563684935
2021-01-29 05:00:00,0,0,1,2021,4,-33.07821479349424
2021-01-29 06:00:00,0,0,1,2021,4,3.5515382318556514
2021-01-29 07:00:00,0,0,1,2021,4,38.78335712862436
2021-01-29 08:00:00,0,0,1,2021,4,88.02952019003784
2021-01-29 09:00:00,0,0,1,2021,4,75.25248512587753
2021-01-29 10:00:00,0,0,1,2021,4,34.50887204745353
2021-01-29 11:00:00,0,0,1,2021,4,2.2151093835225075
2021-01-29 12:00:00,0,0,1,2021,4,-1.078016840630201
2021-01-29 13:00:00,0,0,1,2021,4,-2.7876311904737845
2021-01-29 14:00:00,0,0,1,2021,4,-13.394631932936225
2021-01-29 15:00:00,0,0,1,2021,4,-6.183733512408275
2021-01-29 16:00:00,0,0,1,2021,4,4.803675084243764
2021-01-29 17:00:00,0,0,1,2021,4,44.42253259570035
2021-01-29 18:00:00,0,0,1,2021,4,48.99943529140877
2021-01-29 19:00:00,0,0,1,2021,4,36.31814436773814
2021-01-29 20:00:00,0,0,1,2021,4,6.546563926049611
2021-01-29 21:00:00,0,0,1,2021,4,-7.401727581480974
2021-01-29 22:00:00,0,0,1,2021,4,-25.62991007691427
2021-01-29 23:00:00,0,0,1,2021,4,-30.9697787476158
2021-01-30 00:00:00,0,0,1,2021,5,-48.71825414970943
2021-01-30 01:00:00,0,0,1,2021,5,-54.70016471746361
2021-01-30 02:00:00,0,0,1,2021,5,-54.71045928191561
2021-01-30 03:00:00,0,0,1,2021,5,-54.719760199907455
2021-01-30 04:00:00,0,0,1,2021,5,-50.90056766884122
2021-01-30 05:00:00,0,0,1,2021,5,-33.24511876729314
2021-01-30 06:00:00,0,0,1,2021,5,3.533089050964589
2021-01-30 07:00:00,0,0,1,2021,5,39.15722158588368
2021-01-30 08:00:00,0,0,1,2021,5,89.35137672785307
2021-01-30 09:00:00,0,0,1,2021,5,75.1806389514451
2021-01-30 10:00:00,0,0,1,2021,5,34.12894215832629
2021-01-30 11:00:00,0,0,1,2021,5,2.00807278485364
2021-01-30 12:00:00,0,0,1,2021,5,-0.6845933666654412
2021-01-30 13:00:00,0,0,1,2021,5,-3.284085030223618
2021-01-30 14:00:00,0,0,1,2021,5,-13.393046416612886
2021-01-30 15:00:00,0,0,1,2021,5,-6.223109643245729
2021-01-30 16:00:00,0,0,1,2021,5,4.758184695241728
2021-01-30 17:00:00,0,0,1,2021,5,44.00357968876168
2021-01-30 18:00:00,0,0,1,2021,5,49.78237097039698
2021-01-30 19:00:00,0,0,1,2021,5,37.307352577740296
2021-01-30 20:00:00,0,0,1,2021,5,6.357180962491343
2021-01-30 21:00:00,0,0,1,2021,5,-7.20511446310258
2021-01-30 22:00:00,0,0,1,2021,5,-25.950391053491806
2021-01-30 23:00:00,0,0,1,2021,5,-31.56743769243435
2021-01-31 00:00:00,0,0,1,2021,6,-49.05932796015512
2021-01-31 01:00:00,0,0,1,2021,6,-54.940111666500215
2021-01-31 02:00:00,0,0,1,2021,6,-54.95193773361402
2021-01-31 03:00:00,0,0,1,2021,6,-54.96320582344438
2021-01-31 04:00:00,0,0,1,2021,6,-51.14619122164896
2021-01-31 05:00:00,0,0,1,2021,6,-33.403615997553544
2021-01-31 06:00:00,0,0,1,2021,6,3.582897366905024
2021-01-31 07:00:00,0,0,1,2021,6,39.6004357123332
2021-01-31 08:00:00,0,0,1,2021,6,90.89236284362474
2021-01-31 09:00:00,0,0,1,2021,6,75.20018557522003
2021-01-31 10:00:00,0,0,1,2021,6,33.62108725200695
2021-01-31 11:00:00,0,0,1,2021,6,1.799820993280416
2021-01-31 12:00:00,0,0,1,2021,6,-0.4832127872894205
2021-01-31 13:00:00,0,0,1,2021,6,-3.800377921650509
2021-01-31 14:00:00,0,0,1,2021,6,-13.391146003704003
2021-01-31 15:00:00,0,0,1,2021,6,-6.312536536370599
2021-01-31 16:00:00,0,0,1,2021,6,4.665435375464137
2021-01-31 17:00:00,0,0,1,2021,6,43.707680833474654
2021-01-31 18:00:00,0,0,1,2021,6,50.6331830287556
2021-01-31 19:00:00,0,0,1,2021,6,38.44391869414864
2021-01-31 20:00:00,0,0,1,2021,6,6.113710201165119
2021-01-31 21:00:00,0,0,1,2021,6,-6.971907365358139
2021-01-31 22:00:00,0,0,1,2021,6,-26.37810858210569
2021-01-31 23:00:00,0,0,1,2021,6,-32.16874640668677
2021-02-01 00:00:00,0,0,2,2021,0,-49.410491422430205
2021-02-01 01:00:00,0,0,2,2021,0,-55.20893496727654
2021-02-01 02:00:00,0,0,2,2021,0,-55.22073953374066
2021-02-01 03:00:00,0,0,2,2021,0,-55.232242082408526
2021-02-01 04:00:00,0,0,2,2021,0,-51.41022082727035
2021-02-01 05:00:00,0,0,2,2021,0,-33.56085287034298
2021-02-01 06:00:00,0,0,2,2021,0,3.689660315196163
2021-02-01 07:00:00,0,0,2,2021,0,40.04732153166376
2021-02-01 08:00:00,0,0,2,2021,0,92.5510531725098
2021-02-01 09:00:00,0,0,2,2021,0,75.39080075407703
2021-02-01 10:00:00,0,0,2,2021,0,33.02497235264182
2021-02-01 11:00:00,0,0,2,2021,0,1.5343995929621794
2021-02-01 12:00:00,0,0,2,2021,0,-0.4484178489723396
2021-02-01 13:00:00,0,0,2,2021,0,-4.267976954520926
2021-02-01 14:00:00,0,0,2,2021,0,-13.389751517883171
2021-02-01 15:00:00,0,0,2,2021,0,-6.418639499820759
2021-02-01 16:00:00,0,0,2,2021,0,4.490832618047225
2021-02-01 17:00:00,0,0,2,2021,0,43.41145043768753
2021-02-01 18:00:00,0,0,2,2021,0,51.33098597818602
2021-02-01 19:00:00,0,0,2,2021,0,39.80994152906508
2021-02-01 20:00:00,0,0,2,2021,0,5.89694480654624
2021-02-01 21:00:00,0,0,2,2021,0,-6.75453938516864
2021-02-01 22:00:00,0,0,2,2021,0,-26.8231790283071
2021-02-01 23:00:00,0,0,2,2021,0,-32.74804414896947
2021-02-02 00:00:00,0,0,2,2021,1,-49.72959995412142
2021-02-02 01:00:00,0,0,2,2021,1,-55.47402240786384
2021-02-02 02:00:00,0,0,2,2021,1,-55.4855713632777
2021-02-02 03:00:00,0,0,2,2021,1,-55.49722593602152
2021-02-02 04:00:00,0,0,2,2021,1,-51.666666209974494
2021-02-02 05:00:00,0,0,2,2021,1,-33.72841284248438
2021-02-02 06:00:00,0,0,2,2021,1,3.790897993457262
2021-02-02 07:00:00,0,0,2,2021,1,40.48131113008149
2021-02-02 08:00:00,0,0,2,2021,1,94.182965021314
2021-02-02 09:00:00,0,0,2,2021,1,75.77844184509644
2021-02-02 10:00:00,0,0,2,2021,1,32.301769092706266
2021-02-02 11:00:00,0,0,2,2021,1,1.1883081674440146
2021-02-02 12:00:00,0,0,2,2021,1,-0.5354029754857056
2021-02-02 13:00:00,0,0,2,2021,1,-4.590729615029946
2021-02-02 14:00:00,0,0,2,2021,1,-13.388799696865192
2021-02-02 15:00:00,0,0,2,2021,1,-6.561276385312047
2021-02-02 16:00:00,0,0,2,2021,1,4.198901476097204
2021-02-02 17:00:00,0,0,2,2021,1,43.16633231685933
2021-02-02 18:00:00,0,0,2,2021,1,51.85338165052301
2021-02-02 19:00:00,0,0,2,2021,1,41.46131411357308
2021-02-02 20:00:00,0,0,2,2021,1,5.715417004215526
2021-02-02 21:00:00,0,0,2,2021,1,-6.585620573958954
2021-02-02 22:00:00,0,0,2,2021,1,-27.21086023872312
2021-02-02 23:00:00,0,0,2,2021,1,-33.33808488620847
2021-02-03 00:00:00,0,0,2,2021,2,-50.01669964581631
2021-02-03 01:00:00,0,0,2,2021,2,-55.72241127702227
2021-02-03 02:00:00,0,0,2,2021,2,-55.73380136779443
2021-02-03 03:00:00,0,0,2,2021,2,-55.74594418166741
2021-02-03 04:00:00,0,0,2,2021,2,-51.9036854919896
2021-02-03 05:00:00,0,0,2,2021,2,-33.910253622822594
2021-02-03 06:00:00,0,0,2,2021,2,3.825679838413688
2021-02-03 07:00:00,0,0,2,2021,2,40.891641461377866
2021-02-03 08:00:00,0,0,2,2021,2,95.66735129398973
2021-02-03 09:00:00,0,0,2,2021,2,76.28787809859983
2021-02-03 10:00:00,0,0,2,2021,2,31.47663413885822
2021-02-03 11:00:00,0,0,2,2021,2,0.7275663206522907
2021-02-03 12:00:00,0,0,2,2021,2,-0.6943280471543961
2021-02-03 13:00:00,0,0,2,2021,2,-4.698154346998277
2021-02-03 14:00:00,0,0,2,2021,2,-13.347770769989962
2021-02-03 15:00:00,0,0,2,2021,2,-6.709971098230042
2021-02-03 16:00:00,0,0,2,2021,2,3.798877572089235
2021-02-03 17:00:00,0,0,2,2021,2,43.04380913581765
2021-02-03 18:00:00,0,0,2,2021,2,52.26448527133196
2021-02-03 19:00:00,0,0,2,2021,2,43.35421396681974
2021-02-03 20:00:00,0,0,2,2021,2,5.5364838140059325
2021-02-03 21:00:00,0,0,2,2021,2,-6.532161962144966
2021-02-03 22:00:00,0,0,2,2021,2,-27.56976054475782
2021-02-03 23:00:00,0,0,2,2021,2,-33.93479165988118
2021-02-04 00:00:00,0,0,2,2021,3,-50.27486837393791
2021-02-04 01:00:00,0,0,2,2021,3,-55.94824056346161
2021-02-04 02:00:00,0,0,2,2021,3,-55.95945081687006
2021-02-04 03:00:00,0,0,2,2021,3,-55.97189702572162
2021-02-04 04:00:00,0,0,2,2021,3,-52.12004497849352
2021-02-04 05:00:00,0,0,2,2021,3,-34.08526745220149
2021-02-04 06:00:00,0,0,2,2021,3,3.772485501783124
2021-02-04 07:00:00,0,0,2,2021,3,41.30374557748336
2021-02-04 08:00:00,0,0,2,2021,3,96.8485433892779
2021-02-04 09:00:00,0,0,2,2021,3,76.8521705015543
2021-02-04 10:00:00,0,0,2,2021,3,30.66825722293965
2021-02-04 11:00:00,0,0,2,2021,3,0.2063817453562039
2021-02-04 12:00:00,0,0,2,2021,3,-0.9197710946171832
2021-02-04 13:00:00,0,0,2,2021,3,-4.541541783965129
2021-02-04 14:00:00,0,0,2,2021,3,-13.248759762538848
2021-02-04 15:00:00,0,0,2,2021,3,-6.796775783150403
2021-02-04 16:00:00,0,0,2,2021,3,3.4169417951888983
2021-02-04 17:00:00,0,0,2,2021,3,43.06063061286392
2021-02-04 18:00:00,0,0,2,2021,3,52.58180233068498
2021-02-04 19:00:00,0,0,2,2021,3,45.04571564940837
2021-02-04 20:00:00,0,0,2,2021,3,5.452081096074233
2021-02-04 21:00:00,0,0,2,2021,3,-6.622000215209352
2021-02-04 22:00:00,0,0,2,2021,3,-27.9019735511254
2021-02-04 23:00:00,0,0,2,2021,3,-34.498061211959865
2021-02-05 00:00:00,0,0,2,2021,4,-50.49436519051724
